movie_name,movie_date,movie_genre
Before the Devil Knows You're Dead,2007,Thriller
The Prince & Me 2: The Royal Wedding,2006,Romance
The Prince & Me 2: The Royal Wedding,2006,Comedy
The Prince & Me 2: The Royal Wedding,2006,Family
Charlatan,2020,Drama
Buddy's Mom,2015,Drama
Buddy's Mom,2015,Romance
Richard Jewell,2019,Drama
Richard Jewell,2019,History
Richard Jewell,2019,Crime
Shadow,2018,Action
Shadow,2018,Drama
Hibernatus,1969,Comedy
Hibernatus,1969,Science Fiction
Pleasure Shop on the Avenue,1979,Thriller
Two Brothers,2004,Adventure
Two Brothers,2004,Drama
Two Brothers,2004,Family
Three Fugitives,1989,Comedy
Wasp Network,2019,Drama
Wasp Network,2019,History
Wasp Network,2019,Thriller
The Hallow,2015,Fantasy
The Hallow,2015,Horror
Ring of the Nibelungs,2004,Action
Gettysburg,1993,History
Gettysburg,1993,War
Kikujiro,1999,Comedy
Kikujiro,1999,Family
The Black Dahlia,2006,Drama
The Black Dahlia,2006,Thriller
Suite Française,2015,Drama
Suite Française,2015,Romance
Suite Française,2015,War
Texas Killing Fields,2011,Drama
Texas Killing Fields,2011,Thriller
Texas Killing Fields,2011,Mystery
Ebirah; Horror of the Deep,1966,Science Fiction
Ebirah; Horror of the Deep,1966,Action
Ebirah; Horror of the Deep,1966,Fantasy
Ted Bundy: American Boogeyman,2021,Thriller
Ted Bundy: American Boogeyman,2021,Crime
A Vigilante,2019,Thriller
A Vigilante,2019,Drama
Office Romance,1977,Comedy
Office Romance,1977,Romance
Office Romance,1977,TV Movie
All My Friends Hate Me,2022,Horror
All My Friends Hate Me,2022,Comedy
Dragnet,1987,Action
Dragnet,1987,Crime
1BR,2019,Thriller
1BR,2019,Drama
1BR,2019,Horror
Burnout,2014,Action
Burnout,2014,Comedy
Middle School: The Worst Years of My Life,2016,Family
Middle School: The Worst Years of My Life,2016,Comedy
Red Planet,2000,Thriller
Red Planet,2000,Science Fiction
Gangster Land,2017,Thriller
Gangster Land,2017,Crime
Gangster Land,2017,Action
Gangster Land,2017,Drama
Gangster Land,2017,History
The Ramen Girl,2008,Romance
The Ramen Girl,2008,Comedy
The Ramen Girl,2008,Drama
Dolphin Tale 2,2014,Family
Dolphin Tale 2,2014,Drama
Enron: The Smartest Guys in the Room,2005,Documentary
Detective Conan: The Eleventh Striker,2012,Mystery
Detective Conan: The Eleventh Striker,2012,Action
Detective Conan: The Eleventh Striker,2012,Animation
Another 9 1/2 Weeks,1997,Drama
Another 9 1/2 Weeks,1997,Romance
Tale of Tales,2015,Romance
Tale of Tales,2015,Fantasy
Tale of Tales,2015,Horror
Action Point,2018,Drama
A Merry Friggin' Christmas,2014,Comedy
The Blackout,2019,Thriller
The Blackout,2019,Science Fiction
The Blackout,2019,Action
War of the Worlds 2: The Next Wave,2008,Action
War of the Worlds 2: The Next Wave,2008,Science Fiction
War of the Worlds 2: The Next Wave,2008,Adventure
Timecop,1994,Thriller
Timecop,1994,Science Fiction
Timecop,1994,Crime
The Wing or the Thigh?,1976,Comedy
Picture of Beauty,2017,Drama
Picture of Beauty,2017,Romance
Welcome to the Sticks,2008,Comedy
Welcome to the Sticks,2008,Drama
Welcome to the Sticks,2008,Romance
An Easy Girl,2019,Comedy
An Easy Girl,2019,Drama
Madame,2017,Drama
Madame,2017,Comedy
Mystery; Alaska,1999,Drama
Mystery; Alaska,1999,Comedy
Born on the Fourth of July,1989,Drama
Born on the Fourth of July,1989,War
Desperately Seeking Susan,1985,Drama
Once Upon a Time in High School,2004,Romance
Once Upon a Time in High School,2004,Drama
Once Upon a Time in High School,2004,Action
The Dark Crystal,1982,Fantasy
The Dark Crystal,1982,Family
The Dark Crystal,1982,Animation
Be with You,2004,Drama
Be with You,2004,Fantasy
Be with You,2004,Romance
Mask,1985,Drama
Wicked City,1987,Animation
Wicked City,1987,Action
Wicked City,1987,Fantasy
Wicked City,1987,Horror
Bad Boys,1983,Drama
Bad Boys,1983,Thriller
The Party,1980,Drama
The Party,1980,Romance
The Party,1980,Comedy
The Best Offer,2013,Drama
The Best Offer,2013,Romance
Curious George: Royal Monkey,2019,Animation
Curious George: Royal Monkey,2019,Adventure
Curious George: Royal Monkey,2019,Comedy
Curious George: Royal Monkey,2019,Family
Thunderbirds,2004,Adventure
Thunderbirds,2004,Comedy
Thunderbirds,2004,Family
Thunderbirds,2004,Fantasy
Thunderbirds,2004,Science Fiction
Cries and Whispers,1972,Drama
Christmas Wedding Planner,2017,Romance
Christmas Wedding Planner,2017,Family
Christmas Wedding Planner,2017,TV Movie
Au Revoir les Enfants,1987,War
Cinderella's Hot Night,2017,Fantasy
Cinderella's Hot Night,2017,Comedy
Into the Blue 2: The Reef,2009,Action
Love in the Time of Cholera,2007,Romance
Betty Blue,1986,Romance
Foodfight!,2012,Animation
Foodfight!,2012,Action
Foodfight!,2012,Comedy
Foodfight!,2012,Family
Blunt Force Trauma,2015,Action
Kids Return,1996,Drama
Kids Return,1996,Crime
Just One of the Guys,1985,Romance
Beware the Slenderman,2016,Crime
Beware the Slenderman,2016,Documentary
Sex and Curse,1992,Drama
Sex and Curse,1992,Horror
The Wedding Singer,1998,Romance
The Fixies: Top Secret,2017,Comedy
The Fixies: Top Secret,2017,Family
The Fixies: Top Secret,2017,Animation
The Fixies: Top Secret,2017,Adventure
Dirty Rotten Scoundrels,1988,Crime
Justice; My Foot!,1992,Comedy
Justice; My Foot!,1992,Action
Submergence,2017,Drama
Submergence,2017,Thriller
Submergence,2017,Romance
The Thomas Crown Affair,1999,Drama
The Thomas Crown Affair,1999,Romance
Porky's 3: Revenge,1985,Comedy
Twinkle; Twinkle; Lucky Stars,1985,Action
Twinkle; Twinkle; Lucky Stars,1985,Comedy
Ruben Brandt; Collector,2018,Animation
Ruben Brandt; Collector,2018,Action
Ruben Brandt; Collector,2018,Thriller
Ruben Brandt; Collector,2018,Crime
Bacurau,2019,Mystery
Bacurau,2019,Western
Bacurau,2019,Thriller
The Seven Year Itch,1955,Romance
Nope,2022,Mystery
Nope,2022,Science Fiction
Nope,2022,Thriller
The Scary of Sixty-First,2021,Horror
The Scary of Sixty-First,2021,Mystery
The Scary of Sixty-First,2021,Thriller
The Scary of Sixty-First,2021,Comedy
Mandingo,1975,History
Mandingo,1975,Action
Mandingo,1975,Romance
Mandingo,1975,Drama
The Crimson Pirate,1952,Action
The Crimson Pirate,1952,Adventure
The Crimson Pirate,1952,Comedy
The Crimson Pirate,1952,Drama
Fairy Tales,1978,Adventure
Fairy Tales,1978,Comedy
Fairy Tales,1978,Romance
Monster's Ball,2001,Romance
Cam,2018,Mystery
Cam,2018,Thriller
Cam,2018,Horror
Yesterday; Today and Tomorrow,1963,Drama
Yesterday; Today and Tomorrow,1963,Comedy
Yesterday; Today and Tomorrow,1963,Romance
Children of the Corn: Revelation,2001,Horror
The Merciless,2017,Action
The Merciless,2017,Crime
The Merciless,2017,Mystery
Angels with Dirty Faces,1938,Crime
Angels with Dirty Faces,1938,Drama
Angels with Dirty Faces,1938,Thriller
Dark Web: Cicada 3301,2021,Thriller
Dark Web: Cicada 3301,2021,Action
Dark Web: Cicada 3301,2021,Comedy
Alvin and the Chipmunks Meet the Wolfman,2000,Animation
Alvin and the Chipmunks Meet the Wolfman,2000,Family
Alvin and the Chipmunks Meet the Wolfman,2000,Fantasy
Alvin and the Chipmunks Meet the Wolfman,2000,Music
Alvin and the Chipmunks Meet the Wolfman,2000,Horror
Alvin and the Chipmunks Meet the Wolfman,2000,Comedy
Hatchet,2006,Horror
Turn A Gundam II: Moonlight Butterfly,2002,Animation
Turn A Gundam II: Moonlight Butterfly,2002,Science Fiction
Tristana,1970,Drama
Chain Reaction,1996,Science Fiction
Chain Reaction,1996,Drama
Chain Reaction,1996,Thriller
Presumed Innocent,1990,Thriller
Presumed Innocent,1990,Crime
Flatfoot in Hong Kong,1975,Action
Flatfoot in Hong Kong,1975,Comedy
Flatfoot in Hong Kong,1975,Thriller
Flatfoot in Hong Kong,1975,Drama
Swingers Sex Party,2007,Drama
Von Ryan's Express,1965,War
Von Ryan's Express,1965,Action
Von Ryan's Express,1965,Drama
Von Ryan's Express,1965,History
Von Ryan's Express,1965,Thriller
The People Under the Stairs,1991,Drama
The People Under the Stairs,1991,Horror
The People Under the Stairs,1991,Mystery
The People Under the Stairs,1991,Thriller
Up Close & Personal,1996,Romance
Revolutionary Girl Utena: The Adolescence of Utena,1999,Animation
Revolutionary Girl Utena: The Adolescence of Utena,1999,Fantasy
Revolutionary Girl Utena: The Adolescence of Utena,1999,Action
Revolutionary Girl Utena: The Adolescence of Utena,1999,Romance
Bunyan and Babe,2017,Adventure
Bunyan and Babe,2017,Animation
Bunyan and Babe,2017,Comedy
Bunyan and Babe,2017,Family
Bunyan and Babe,2017,Fantasy
Bound,2015,Thriller
A Cock and Bull Story,2005,Comedy
Happy Birthday to Me,1981,Drama
Happy Birthday to Me,1981,Horror
Happy Birthday to Me,1981,Thriller
Happy Birthday to Me,1981,Mystery
Creature from the Black Lagoon,1954,Adventure
Creature from the Black Lagoon,1954,Horror
Creature from the Black Lagoon,1954,Science Fiction
The Party at Kitty and Stud's,1970,Comedy
The Party at Kitty and Stud's,1970,Drama
Pierrot le Fou,1965,Drama
Pierrot le Fou,1965,Thriller
Catacombs,2007,Horror
Catacombs,2007,Thriller
All About the Benjamins,2002,Adventure
All About the Benjamins,2002,Comedy
Cat on a Hot Tin Roof,1958,Romance
Fly Away Home,1996,Action
Fly Away Home,1996,Drama
Fly Away Home,1996,Family
How to Marry a Millionaire,1953,Comedy
How to Marry a Millionaire,1953,Romance
Tad the Lost Explorer and the Mummy's Curse,2022,Adventure
Tad the Lost Explorer and the Mummy's Curse,2022,Animation
Tad the Lost Explorer and the Mummy's Curse,2022,Comedy
Tad the Lost Explorer and the Mummy's Curse,2022,Family
Crayon Shin-chan: My Moving Story! Cactus Large Attack!,2015,Adventure
Crayon Shin-chan: My Moving Story! Cactus Large Attack!,2015,Animation
Crayon Shin-chan: My Moving Story! Cactus Large Attack!,2015,Comedy
Batman & Bill,2017,Documentary
The Zodiac,2005,Crime
The Zodiac,2005,Drama
The Zodiac,2005,Thriller
Memories of My Father,2020,Drama
Fire in the Sky,1993,Science Fiction
Fire in the Sky,1993,Drama
Fire in the Sky,1993,Mystery
Watch Out; We're Mad,1974,Action
Watch Out; We're Mad,1974,Comedy
The Thieves,2012,Action
The Thieves,2012,Crime
Consenting Adults,1992,Drama
Consenting Adults,1992,Mystery
The Hunted,2003,Drama
The Hunted,2003,Thriller
The Hunted,2003,Crime
Nicholas Nickleby,2002,Drama
Nicholas Nickleby,2002,Action
Nicholas Nickleby,2002,Family
Tokyo Gore Police,2008,Adventure
Tokyo Gore Police,2008,Horror
Tokyo Gore Police,2008,Action
Tokyo Gore Police,2008,Science Fiction
Australia,2008,Drama
Australia,2008,Romance
The Lodgers,2017,Drama
The Lodgers,2017,Horror
The Lodgers,2017,Romance
The Lodgers,2017,Thriller
The Box,2009,Thriller
The Box,2009,Science Fiction
Bartok the Magnificent,1999,Animation
Bartok the Magnificent,1999,Comedy
Bartok the Magnificent,1999,Family
Tom and Jerry Meet Sherlock Holmes,2010,Family
Tom and Jerry Meet Sherlock Holmes,2010,Animation
Tom and Jerry Meet Sherlock Holmes,2010,Adventure
Tom and Jerry Meet Sherlock Holmes,2010,Comedy
Guinea Pig 2: Flower of Flesh and Blood,1985,Horror
The Young Girls of Rochefort,1967,Romance
The Young Girls of Rochefort,1967,Comedy
The Young Girls of Rochefort,1967,Drama
In My Father's Garden,2016,Drama
The Incident,2014,Thriller
The Incident,2014,Science Fiction
The Incident,2014,Horror
Go! The Unforgettable Party,2019,Music
Go! The Unforgettable Party,2019,Family
El día de los albañiles: Los maistros del amor,1982,Comedy
Supercool,2021,Comedy
Supercool,2021,Action
The Bélier Family,2014,Comedy
The Bélier Family,2014,Music
Sliding Doors,1998,Drama
Sliding Doors,1998,Fantasy
Sliding Doors,1998,Romance
Cloud 9,2014,Family
Cloud 9,2014,Action
Cloud 9,2014,Drama
Cloud 9,2014,Romance
Cloud 9,2014,TV Movie
Hello; My Name Is Doris,2015,Comedy
Hello; My Name Is Doris,2015,Drama
Hello; My Name Is Doris,2015,Romance
Jersey Girl,2004,Romance
Jersey Girl,2004,Drama
Where Hands Touch,2018,War
Where Hands Touch,2018,Drama
Where Hands Touch,2018,Romance
The Hunchback of Notre Dame,1956,Drama
The Hunchback of Notre Dame,1956,History
Sister's Younger Husband,2016,Comedy
Sister's Younger Husband,2016,Drama
Sister's Younger Husband,2016,Romance
Muriel's Wedding,1994,Drama
Muriel's Wedding,1994,Romance
Hollywood Homicide,2003,Adventure
Hollywood Homicide,2003,Comedy
Hollywood Homicide,2003,Thriller
A Long Way Down,2014,Drama
My Awkward Sexual Adventure,2012,Comedy
My Awkward Sexual Adventure,2012,Romance
Paradise,1982,Romance
Tekkonkinkreet,2006,Action
Tekkonkinkreet,2006,Adventure
Tekkonkinkreet,2006,Animation
Madame Bovary,1991,Romance
Strangers on a Train,1951,Thriller
Strangers on a Train,1951,Mystery
Ride or Die,2021,Crime
Daughter of the Wolf,2019,Action
Daughter of the Wolf,2019,Thriller
Going Overboard,1989,Comedy
Notorious,1946,Thriller
Notorious,1946,Romance
Notorious,1946,Mystery
Inside Deep Throat,2005,History
Inside Deep Throat,2005,Documentary
The Best Man Holiday,2013,Comedy
Wishmaster,1997,Horror
Wishmaster,1997,Science Fiction
Shippū! Konoha Gakuen Den!,2008,Animation
My Darling Clementine,1946,Western
Half Light,2006,Thriller
Half Light,2006,Horror
Three Months,2022,Drama
Three Months,2022,Comedy
Cherry Falls,2000,Horror
Cherry Falls,2000,Mystery
Cherry Falls,2000,Thriller
Robinson Crusoe,1997,Action
Robinson Crusoe,1997,Adventure
Robinson Crusoe,1997,Drama
The Life and Death of Peter Sellers,2004,Drama
The Life and Death of Peter Sellers,2004,Comedy
The Life and Death of Peter Sellers,2004,Romance
Guess Who's Coming to Dinner,1967,Drama
SPL II: A Time for Consequences,2015,Action
SPL II: A Time for Consequences,2015,Crime
SPL II: A Time for Consequences,2015,Thriller
102 Dalmatians,2000,Family
102 Dalmatians,2000,Comedy
Ma Rainey's Black Bottom,2020,Music
Saint Maud,2020,Drama
Saint Maud,2020,Horror
Saint Maud,2020,Mystery
Extremely Loud & Incredibly Close,2011,Drama
The Legend of Halloween Jack,2020,Horror
The Wedding Unplanner,2020,Comedy
The Wedding Unplanner,2020,Romance
xxxHOLiC The Movie: A Midsummer Night's Dream,2005,Animation
xxxHOLiC The Movie: A Midsummer Night's Dream,2005,Comedy
xxxHOLiC The Movie: A Midsummer Night's Dream,2005,Drama
xxxHOLiC The Movie: A Midsummer Night's Dream,2005,Mystery
xxxHOLiC The Movie: A Midsummer Night's Dream,2005,Fantasy
The Shadow Effect,2017,Science Fiction
The Shadow Effect,2017,Action
The Shadow Effect,2017,Thriller
Pay the Ghost,2015,Horror
Sorority Row,2009,Mystery
Normal,2007,Drama
T2 Trainspotting,2017,Crime
Jobs,2013,Drama
Jobs,2013,History
The Secret Garden,1993,Family
The Secret Garden,1993,Fantasy
The Fan,1996,Thriller
The Dilemma,2011,Drama
Edge of Winter,2016,Drama
Edge of Winter,2016,Thriller
Son of a Rich,2019,Comedy
Zapped,2014,TV Movie
Zapped,2014,Comedy
Zapped,2014,Family
Ran,1985,History
Space Chimps,2008,Animation
Space Chimps,2008,Family
Space Chimps,2008,Adventure
Space Chimps,2008,Comedy
Space Chimps,2008,Science Fiction
Little Man Tate,1991,Family
Like Father; Like Son,2013,Drama
Faster; Pussycat! Kill! Kill!,1965,Action
Faster; Pussycat! Kill! Kill!,1965,Crime
Faster; Pussycat! Kill! Kill!,1965,Comedy
Fallen,1998,Crime
Fallen,1998,Drama
Fallen,1998,Thriller
Fallen,1998,Horror
School Life,2019,Drama
School Life,2019,Comedy
Donkey X,2007,Family
Donkey X,2007,Adventure
Donkey X,2007,Animation
Richie Rich's Christmas Wish,1998,Family
Richie Rich's Christmas Wish,1998,Comedy
Lebanon,2009,Drama
Lebanon,2009,War
Lakeview Terrace,2008,Drama
Lakeview Terrace,2008,Thriller
The Perfect Man,2005,Drama
The Perfect Man,2005,Family
The Perfect Man,2005,Romance
The Tall Blond Man with One Black Shoe,1972,Comedy
The Tall Blond Man with One Black Shoe,1972,Mystery
No Escape,1994,Drama
No Escape,1994,Science Fiction
No Escape,1994,Thriller
The Clique,2008,Comedy
The Clique,2008,Drama
The Clique,2008,Family
The Beauty Inside,2015,Fantasy
The Beauty Inside,2015,Romance
Beasts of No Nation,2015,War
From Here to Eternity,1953,War
From Here to Eternity,1953,Romance
Good Luck Charlie; It's Christmas!,2011,TV Movie
Good Luck Charlie; It's Christmas!,2011,Comedy
Good Luck Charlie; It's Christmas!,2011,Family
Mirror,1975,Drama
Mirror,1975,History
Blood Brother,2018,Action
Blood Brother,2018,Crime
Blood Brother,2018,Drama
Blood Brother,2018,Thriller
Edge of Darkness,2010,Crime
Edge of Darkness,2010,Drama
Edge of Darkness,2010,Mystery
Edge of Darkness,2010,Thriller
Mektoub; My Love: Canto Uno,2017,Romance
Mektoub; My Love: Canto Uno,2017,Drama
The Damned,1969,War
The Damned,1969,Drama
Dreamgirls,2006,Music
Little Giants,1994,Family
Inspector Gadget 2,2003,Action
Inspector Gadget 2,2003,Adventure
Inspector Gadget 2,2003,Comedy
Inspector Gadget 2,2003,Family
The Traitor,2019,Drama
The Traitor,2019,Crime
The Traitor,2019,Thriller
Power Rangers Samurai: Clash of the Red Rangers - The Movie,2011,Action
Power Rangers Samurai: Clash of the Red Rangers - The Movie,2011,Comedy
Power Rangers Samurai: Clash of the Red Rangers - The Movie,2011,Science Fiction
All About Lily Chou-Chou,2001,Drama
All About Lily Chou-Chou,2001,Crime
From Beyond,1986,Science Fiction
The Resident,2011,Thriller
The Resident,2011,Mystery
Palm Swings,2017,Comedy
Palm Swings,2017,Drama
Palm Swings,2017,Romance
Sex School: Student Bodies,2018,Comedy
Lord of the Flies,1963,Thriller
Lord of the Flies,1963,Adventure
Lord of the Flies,1963,Drama
Lake Mungo,2009,Horror
Lake Mungo,2009,Thriller
Miracle on 34th Street,1994,Fantasy
Compulsion,2016,Thriller
Compulsion,2016,Horror
Compulsion,2016,Fantasy
The Relic,1997,Mystery
The Relic,1997,Thriller
Hart's War,2002,War
Gung Ho,1986,Drama
Dark Crimes,2016,Drama
Dark Crimes,2016,Thriller
Sam,2015,Comedy
Sam,2015,Fantasy
Sam,2015,Romance
Heaven & Earth,1993,History
Heaven & Earth,1993,War
Heaven & Earth,1993,Drama
Yamakasi,2001,Action
Yamakasi,2001,Crime
Yamakasi,2001,Drama
The Snowman,1982,Adventure
The Snowman,1982,Animation
The Snowman,1982,Family
The Snowman,1982,Fantasy
After Hours,1985,Thriller
After Hours,1985,Drama
The Mummy,1932,Horror
Bloody Hell,2021,Horror
Bloody Hell,2021,Comedy
The Kid,2019,Western
The Kid,2019,Drama
Avatar Spirits,2010,Documentary
Seven Deadly Sins: Envy,2021,Drama
That Thing You Do!,1996,Drama
That Thing You Do!,1996,Romance
That Thing You Do!,1996,Music
Hoax,2019,Horror
Whitney,2018,Music
Whitney,2018,Documentary
Café Society,2016,Drama
Café Society,2016,Romance
Suburra,2015,Crime
Suburra,2015,Drama
Suburra,2015,Thriller
My Perfect Romance,2018,Romance
My Perfect Romance,2018,TV Movie
Creep 2,2017,Horror
Creep 2,2017,Thriller
Two Women,1960,Drama
Two Women,1960,War
Scoop,2006,Mystery
Whatever It Takes,2000,Drama
Whatever It Takes,2000,Romance
The Swamp,2020,Documentary
Ace High,1968,Western
Ace High,1968,Action
Ace High,1968,Comedy
Goodbye Christopher Robin,2017,Family
Goodbye Christopher Robin,2017,History
Goodbye Christopher Robin,2017,Drama
The Cured,2017,Horror
The Cured,2017,Drama
The Cured,2017,Science Fiction
The Cutting Edge: Fire & Ice,2010,Drama
The Cutting Edge: Fire & Ice,2010,Romance
The Divide,2012,Horror
The Divide,2012,Science Fiction
The Secret,2006,Documentary
PlayTime,1967,Comedy
Radio Silence,2019,Thriller
Radio Silence,2019,TV Movie
Butter,2012,Comedy
Used Cars,1980,Comedy
Spin Out,2016,Comedy
Spin Out,2016,Romance
Emmanuelle: The Joys of a Woman,1975,Drama
Emmanuelle: The Joys of a Woman,1975,Romance
Agora,2009,Drama
Agora,2009,History
Balloon,2018,Drama
Balloon,2018,History
Balloon,2018,Thriller
Babysitting 2,2015,Comedy
Grosse Pointe Blank,1997,Comedy
Grosse Pointe Blank,1997,Thriller
Grosse Pointe Blank,1997,Romance
Bobbleheads: The Movie,2020,Family
Bobbleheads: The Movie,2020,Animation
Bobbleheads: The Movie,2020,Adventure
Bobbleheads: The Movie,2020,Comedy
